id_user,id_str_user,name_user,screen_name_user,description_user,url_user,followers_count_user_user,favourites_count_user,lang_user,id_status,id_str_status,textstatus,created_at_status,truncated,in_reply_to_screen_name,retweet_count,favorite_count,retweeted,lang_status
263585004,263585004,Alex Kaziuka,CodeCampUA,"Solutions Architect and Security compliance expert, Microsoft and SAP Certified Consultant.",https://t.co/DtGBHLeNBC,5,43,en,1033042630488285185,1033042630488285185,"@AzureSupport Well, posting a question on that forum wasn't really helpful. Are there any other support options?",2018-08-24 17:25:30,False,CodeCampUA,0,0,False,en
798894116,798894116,robin castillo,mimirris2,"Soy una persona divertida y echada pa adelante, no me acomplejo por situaciones difíciles de la vida, desde que se confié en Dios todo es OK...",,42,50,es,1033039518906163200,1033039518906163200,"RT @mimirris2: @azuresupport #azTechHelp, la vpn de Azure tiene problemas en un S.O Windows7 generar problemas de conexión, por favor su ay…",2018-08-24 17:13:08,False,,1,0,False,es
2338238034,2338238034,Mónica Marques,DarkPryncess,,,16,25,pt,1033035536016044032,1033035536016044032,"@azuresupport #azTechHelp
I'm trying to configure ftp on IIS and azure but I'm not able to connect. 
On ftp app dis… https://t.co/6bdzZy9nyC",2018-08-24 16:57:19,True,AzureSupport,0,0,False,en
196562862,196562862,Bavo Bostoen,BavoB,,,5,30,en,1033033898790477824,1033033898790477824,"@azuresupport #azTechHelp
1. I want to move a recovery vault (only used for simple file/folder backup via Azure Bac… https://t.co/ErGuXdGlJN",2018-08-24 16:50:48,True,AzureSupport,0,0,False,en
426822945,426822945,Sašo Koren,sasokoren,,,28,36,en,1033007138212376580,1033007138212376580,"@AzureSupport @SQLServer Hey Azure Support - Thank you, it does help. However, I'm also hoping to get any recomenda… https://t.co/iNEJKFmRwh",2018-08-24 15:04:28,True,AzureSupport,0,0,False,en
857476565436739584,857476565436739584,Azure Cosmos DB,AzureCosmosDB,"The official Twitter handle of Azure Cosmos DB - Microsoft's globally distributed, massively scalable, multi-model database for any app.",https://t.co/Cu88nGnN5O,5168,22354,en,1033002214871130113,1033002214871130113,@aniket_shintre @AzureSupport Please connect with us at AskCosmsosDB@microsoft.com if you have further questions.,2018-08-24 14:44:54,False,AzureCosmosDB,0,1,False,en
217065788,217065788,Alberto T. Payero,apayero,,http://t.co/VhMXWE2v7S,152,319,es,1033002071052693504,1033002071052693504,"@azuresupport #azTechHelp  good morning, now I have two DB with us, one of them have 20 DTU now but I reduce to 10… https://t.co/ed0xyga83Q",2018-08-24 14:44:20,True,AzureSupport,0,0,False,en
857476565436739584,857476565436739584,Azure Cosmos DB,AzureCosmosDB,"The official Twitter handle of Azure Cosmos DB - Microsoft's globally distributed, massively scalable, multi-model database for any app.",https://t.co/Cu88nGnN5O,5168,22354,en,1033001706588491778,1033001706588491778,"@aniket_shintre @AzureSupport However, our recommendation is always - focus on picking a good partition key rather… https://t.co/XSKZ9KTTVs",2018-08-24 14:42:53,True,AzureCosmosDB,0,1,False,en
857476565436739584,857476565436739584,Azure Cosmos DB,AzureCosmosDB,"The official Twitter handle of Azure Cosmos DB - Microsoft's globally distributed, massively scalable, multi-model database for any app.",https://t.co/Cu88nGnN5O,5168,22354,en,1033001517370884096,1033001517370884096,@aniket_shintre @AzureSupport The Cosmos DB service constantly optimizes the partition allocation/management logic.… https://t.co/MYT71w0hDC,2018-08-24 14:42:08,True,aniket_shintre,0,1,False,en
156749925,156749925,aniket shintre,aniket_shintre,,,66,14,en,1032998932626866176,1032998932626866176,@AzureSupport @AzureCosmosDB here is the link https://t.co/W3vBwqCTGe,2018-08-24 14:31:52,False,AzureSupport,0,0,False,en
64331621,64331621,Microsoft SQL Server,SQLServer,Data-Driven. Faster Insights. Breakthrough Performance. In-Memory Technology. Hybrid Data Platform. News & More. #SQLServer,http://t.co/lnJkxAm3vf,213051,1273,en,1032996924327112704,1032996924327112704,@sasokoren Our friends @AzureSupport would be happy to help!,2018-08-24 14:23:53,False,sasokoren,0,0,False,en
621475959,621475959,Matthew Barrett,mbarrett911,Infrastructure Specialist,,0,0,en,1032992788474998787,1032992788474998787,"@azuresupport #azTechHelp
I've migrated from ACS to Azure AD authentication and I'm getting an error when I try to… https://t.co/pWnBCxJ9va",2018-08-24 14:07:27,True,AzureSupport,0,0,False,en
156749925,156749925,aniket shintre,aniket_shintre,,,66,14,en,1032987704030638081,1032987704030638081,@AzureSupport @AzureCosmosDB Sounds great. Would be interesting to investigate further,2018-08-24 13:47:15,False,AzureSupport,0,0,False,en
156749925,156749925,aniket shintre,aniket_shintre,,,66,14,en,1032986576312123393,1032986576312123393,"@AzureSupport @AzureCosmosDB Thnx for the link. Forgive my ignorance, the question still persists. To rephrase it,… https://t.co/v21OJ6TB9W",2018-08-24 13:42:46,True,AzureSupport,0,0,False,en
972111408,972111408,james whitfield,jameslwhitfield,,,12,1659,en,1032983665662468097,1032983665662468097,@AzureSupport hey all how do I change from pay as you go to reserve pricing?,2018-08-24 13:31:12,False,AzureSupport,0,0,False,en
546973998,546973998,Mike Hudgell,HudgellMike,,,29,6,en,1032978531150688256,1032978531150688256,@AzureSupport how do you prevent web app from returning chuncked data - our app which was returning content-length… https://t.co/ieUfKZtMt6,2018-08-24 13:10:48,True,AzureSupport,0,2,False,en
17369918,17369918,Vince Bullinger,vbullinger,"I'm a pragmatic, eccentric, energetic, fun, interesting software developer from Minnesota.",https://t.co/GOAZdaPgCn,358,81,en,1032978464440311808,1032978464440311808,"Any ideas, @AzureSupport ? I wonder if it has anything to do with creating the app say... almost a year ago? The fe… https://t.co/p67sMkjamq",2018-08-24 13:10:32,True,vbullinger,0,0,False,en
3023380730,3023380730,Azure Backup,AzureBackup,Microsoft's cloud integrated backup with Azure Backup & SCDPM,http://t.co/WTfL0jvXCo,3565,249,en-gb,1032975657372934144,1032975657372934144,@AzureSupport @rohan_islam2 We are planning to GA it in first quarter of Year 2019. We will have exciting features… https://t.co/ZF8fHvbjEa,2018-08-24 12:59:23,True,AzureSupport,0,4,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,74,en,1032973943534018560,1032973943534018560,@AzureSupport @AzureBackup,2018-08-24 12:52:34,False,AzureSupport,0,0,False,und
84964460,84964460,Mithun Shanbhag,MithunShanbhag,skewed ventures | ex-microsoft | world's okayest person.,,66,219,en,1032973696644706309,1032973696644706309,Anyone else hitting this issue when calling @AzureApiMgmt gateways from @TelerikFiddler? I had to explicitly enable… https://t.co/pVehii8dPw,2018-08-24 12:51:35,True,,0,0,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,74,en,1032971942838460416,1032971942838460416,"@AzureSupport Yes, that's the one",2018-08-24 12:44:37,False,AzureSupport,0,0,False,en
44611810,44611810,Rodney,rodneyofori,Principal Network Engineer.CCIE×2 #39357 | JNCIP | VCIX-NV | MSCA | MCTS | Author and CCNP|CCIE instructor. First ever CCIE from my native country Sierra Leone.,,59,92,en,1032970317243863040,1032970317243863040,@azuresupport #azTechHelp,2018-08-24 12:38:09,False,AzureSupport,0,0,False,und
2463347059,2463347059,Torben Knerr,tknerr_de,"passionate software developer and architect, craftsman, clean-coder, infrastructure-as-code and automation enthusiast, proud daddy of two :-)",http://t.co/3hLdfYe6f6,199,2134,en,1032966838739709953,1032966838739709953,Does anyone know how to configure #Azure Diagnostics to be written to a LogAnalytics sink in WadCfg?… https://t.co/ORi0hIejAp,2018-08-24 12:24:20,True,,0,0,False,en
3164531096,3164531096,Gautham G  Ajith,GauthamGAjith31,"A humble fool
-Kerala, India 
-Football - Arsenal ❤ Spain
-Co founder, Full stack developer at Continuum labs Inc
-Stoic
-Foodie
- Freelance
-Hustler",,262,1381,en,1032966045391237120,1032966045391237120,@AzureSupport @Azure That helped thanks AK :),2018-08-24 12:21:11,False,AzureSupport,0,0,False,en
3164531096,3164531096,Gautham G  Ajith,GauthamGAjith31,"A humble fool
-Kerala, India 
-Football - Arsenal ❤ Spain
-Co founder, Full stack developer at Continuum labs Inc
-Stoic
-Foodie
- Freelance
-Hustler",,262,1381,en,1032958759318970368,1032958759318970368,@AzureSupport @Azure email and name,2018-08-24 11:52:14,False,AzureSupport,0,0,False,en
3164531096,3164531096,Gautham G  Ajith,GauthamGAjith31,"A humble fool
-Kerala, India 
-Football - Arsenal ❤ Spain
-Co founder, Full stack developer at Continuum labs Inc
-Stoic
-Foodie
- Freelance
-Hustler",,262,1381,en,1032957839445114880,1032957839445114880,"@Azure @AzureSupport I hosted an app using web service and added auth, I followed this  https://t.co/xdhe4oaGuJ. Ho… https://t.co/ZcMQRJ4iEV",2018-08-24 11:48:35,True,Azure,0,0,False,en
546973998,546973998,Mike Hudgell,HudgellMike,,,29,6,en,1032954871048220672,1032954871048220672,@AzureSupport is there an easy way to grab the full http request/response for a web app?,2018-08-24 11:36:47,False,AzureSupport,0,0,False,en
989947067882553344,989947067882553344,Rohan Islam,rohan_islam2,,https://t.co/6UAU4vDpWQ,9,74,en,1032953393516433409,1032953393516433409,"Any idea when #SQLServerBackup will be in GA, it's in preview for a long time now @AzureSupport",2018-08-24 11:30:55,False,,0,0,False,en
168415220,168415220,Micaël Vanhalst,mike74vh,"Lead developer de TRESOpartners (@TRESOpartners). Développement #NodeJS, #PHP, #Angular, #CSharp, CI / CD avec #Docker, #Kubernetes.",https://t.co/ad2utrrKcL,46,86,fr,1032953032651223041,1032953032651223041,"@AzureSupport OK, I'll do that. Thanks!",2018-08-24 11:29:28,False,AzureSupport,0,0,False,en
1025638806052061185,1025638806052061185,NAUROY,NAUROY18,,,0,0,en,1032950087624876033,1032950087624876033,@AzureSupport The error is not explicit,2018-08-24 11:17:46,False,AzureSupport,0,0,False,en
1025638806052061185,1025638806052061185,NAUROY,NAUROY18,,,0,0,en,1032949598183153666,1032949598183153666,@AzureSupport Hi could you Please help me ton configure lumify Please Thanks,2018-08-24 11:15:50,False,AzureSupport,0,0,False,en
389653055,389653055,Loe Books,LoeBooks1,"Based in Cornwall deal in books, Antiquarian, Natural History, the New Naturalist series, and a good range of other titles.",http://t.co/93ctK1f7Df,706,15,en,1032949422307651584,1032949422307651584,@azuresupport #azhelp:Hi I'm unable to find my azure subscription. Dashboard shows nothing. Account is LoeBooks,2018-08-24 11:15:08,False,AzureSupport,0,0,False,en
865142152975855616,865142152975855616,Michael Mardahl,michael_mardahl,"MCP, Cloud Enabler and Microsoft aficionado",https://t.co/RGIJCsrieo,31,201,da,1032948964318949378,1032948964318949378,"@realbelgiandean @AzureSupport Ublock can definately do weird shot with som advanced web pages. Would turn it off,… https://t.co/Uc6dN06ORe",2018-08-24 11:13:19,True,realbelgiandean,0,0,False,en
1032945434455629826,1032945434455629826,Dave Brickley,BrickleyDave,,,0,0,en,1032945874715009024,1032945874715009024,@AzureSupport how do I get access to an app service from a linked tenant? app service only resides in default direc… https://t.co/RRMrO99mh2,2018-08-24 11:01:02,True,AzureSupport,0,0,False,en
40087660,40087660,Adelia,adeliaBenalius,,,36,24,en,1032942059139858432,1032942059139858432,"@AzureSupport after the SSL experience changed in web app, client cert doesnt work anymore. I uploaded the cer file… https://t.co/FWTbVKD5Ak",2018-08-24 10:45:52,True,AzureSupport,0,0,False,en
706567670343340032,706567670343340032,Jean,PkOpWMgIqIqzHA5,"About me
https://t.co/TURyC3KTn3",,0,199,ru,1032939761168670720,1032939761168670720,"RT @Mrcalzone: @AzureSupport We get an ""Unexpected exception encountered""  when trying to send notifications. I'll DM you more details.",2018-08-24 10:36:44,False,,1,0,False,en
168415220,168415220,Micaël Vanhalst,mike74vh,"Lead developer de TRESOpartners (@TRESOpartners). Développement #NodeJS, #PHP, #Angular, #CSharp, CI / CD avec #Docker, #Kubernetes.",https://t.co/ad2utrrKcL,46,86,fr,1032939719963881472,1032939719963881472,@AzureSupport https://t.co/Iz85tOfqtP,2018-08-24 10:36:34,False,AzureSupport,0,0,False,und
220034127,220034127,ManoloBizarro,ManoloBizarro,,,168,2476,es,1032930436153044992,1032930436153044992,"@azuresupport #azcommunity
Hola. Necesito hablar (con una persona) para solucionar un problema con el acceso a mi e… https://t.co/MB1wtB60rM",2018-08-24 09:59:41,True,AzureSupport,0,0,False,es
235576220,235576220,Luis Mesa,luismesagrave,,,52,42,en,1032927128688451584,1032927128688451584,@AzureSupport Configuring auth with AAD in @AzurePortal https://t.co/kNviVT7iXb,2018-08-24 09:46:32,False,AzureSupport,0,0,False,en
105196148,105196148,mandar,MandarAFC,"gooner, azure explorer and mumbaikar",,185,1674,en,1032926845489033217,1032926845489033217,@Azure @AzureSupport can you help me understand difference between virtual network connectivity and app service hybrid connections?,2018-08-24 09:45:25,False,Azure,0,0,False,en
934819975692419073,934819975692419073,fair,____Miko__,"sad, depressed and mentally destroyed",,12,4,en,1032924733141069824,1032924733141069824,@AzureSupport I've been trying to change nameservers for 72 hous now but they still haven't changed?,2018-08-24 09:37:01,False,AzureSupport,0,0,False,en
872352102,872352102,Portal Gestão,PortalGestaoPT,"Formação avançada em Excel para Finanças, Controlo de Gestão, Power BI",http://t.co/xPrEXF5SLG,167,3,pt,1032923730488516608,1032923730488516608,@azuresupport #azTechHelp,2018-08-24 09:33:02,False,AzureSupport,0,0,False,und
20702265,20702265,Philip Johnson,philipcj,,,2,0,en,1032921890317365248,1032921890317365248,@azuresupport #azTechHelp Why am I getting Error: Could not read from socket: Error in the pull function. when I tr… https://t.co/agesjE14ZO,2018-08-24 09:25:44,True,AzureSupport,0,0,False,en
55487619,55487619,Jesse Houwing,jessehouwing,"Loves @onionsuperbe and Lily Rose, #prosecco, #espresso and photography! Member of #almrangers, @scrumdotorg PST and MVP who breaths #regex, #agile & @vsts.",https://t.co/aV2fjMmTml,960,5972,en,1032917944056143873,1032917944056143873,"@azuresupport #azTechHelp playing with Azure Backup and so far I haven't been able to complete a single ""initial ba… https://t.co/qkA02oXy8U",2018-08-24 09:10:03,True,AzureSupport,0,0,False,en
928072146710138882,928072146710138882,Binary Finary,Gandialfen,,,0,0,sv,1032904126429048833,1032904126429048833,@azuresupport,2018-08-24 08:15:08,False,AzureSupport,0,0,False,und
928072146710138882,928072146710138882,Binary Finary,Gandialfen,,,0,0,sv,1032902203646914561,1032902203646914561,@AzureSupport @XboxSupport This is a Azure problem. I have open all the Ports XBOX Live services need. The best i c… https://t.co/YZ7kptJvuU,2018-08-24 08:07:30,True,AzureSupport,0,0,False,en
928072146710138882,928072146710138882,Binary Finary,Gandialfen,,,0,0,sv,1032896771322720256,1032896771322720256,"@azuresupport #azTechHelp Is it possible to get XBOX LIVE service to NAT type to ""OPEN"" The best thing I get is is… https://t.co/oVBsyCY00I",2018-08-24 07:45:55,True,AzureSupport,0,0,False,en
156749925,156749925,aniket shintre,aniket_shintre,,,66,14,en,1032895097719808005,1032895097719808005,"@AzureSupport @AzureCosmosDB If the underlying physical partitions are less than 10, does logical key distribution… https://t.co/x8AQmxerK8",2018-08-24 07:39:16,True,AzureSupport,0,0,False,en
14302095,14302095,Frank Iversen,frankiversen,"it-consultant - addicted to virtualization (hyper-v, citrix, veeam) / songwriter and producer, MFK",https://t.co/05Lnl8RkYP,163,241,no,1032892239347888128,1032892239347888128,@AzureSupport Is it supported to use Standard SSD (Public preview) in Production?,2018-08-24 07:27:54,False,AzureSupport,0,0,False,en
2747624750,2747624750,DeanDM,realbelgiandean,"A traveller, a food snob, a developer, a Belgian and a ginger.",,95,133,en,1032889125723156481,1032889125723156481,"@AzureSupport @michael_mardahl Latest chrome, ublock and lastpass",2018-08-24 07:15:32,False,AzureSupport,0,0,False,en
1316868822,1316868822,Kasun Rajapakse ™️💻🇱🇰,KasunSJC,#BIT | #UoM | #MCSA | #MCSE | Networking | #Windows #Server| #Android | #Azure | SJC #Joshapian | #SCOM | #PowerShell |#MCT | #Travel | #docker | 3x #AWS Certs,https://t.co/tiql4wgsC4,421,934,en,1032872202725601281,1032872202725601281,"@AzureSupport Still error coming, Sign Out and Log In again",2018-08-24 06:08:17,False,KasunSJC,0,0,False,en
1316868822,1316868822,Kasun Rajapakse ™️💻🇱🇰,KasunSJC,#BIT | #UoM | #MCSA | #MCSE | Networking | #Windows #Server| #Android | #Azure | SJC #Joshapian | #SCOM | #PowerShell |#MCT | #Travel | #docker | 3x #AWS Certs,https://t.co/tiql4wgsC4,421,934,en,1032870935823437824,1032870935823437824,@AzureSupport not sure about it because I tried it today for some time,2018-08-24 06:03:15,False,AzureSupport,0,0,False,en
1316868822,1316868822,Kasun Rajapakse ™️💻🇱🇰,KasunSJC,#BIT | #UoM | #MCSA | #MCSE | Networking | #Windows #Server| #Android | #Azure | SJC #Joshapian | #SCOM | #PowerShell |#MCT | #Travel | #docker | 3x #AWS Certs,https://t.co/tiql4wgsC4,421,934,en,1032869430168973312,1032869430168973312,@AzureSupport I tried it now for a troubleshooting doesn't know exactly how long it was unavailable for a few days… https://t.co/GQjDWGkev4,2018-08-24 05:57:16,True,AzureSupport,0,0,False,en
1316868822,1316868822,Kasun Rajapakse ™️💻🇱🇰,KasunSJC,#BIT | #UoM | #MCSA | #MCSE | Networking | #Windows #Server| #Android | #Azure | SJC #Joshapian | #SCOM | #PowerShell |#MCT | #Travel | #docker | 3x #AWS Certs,https://t.co/tiql4wgsC4,421,934,en,1032865919440105472,1032865919440105472,@AzureSupport https://t.co/Ke0FM8plhZ,2018-08-24 05:43:19,False,KasunSJC,0,0,False,und
1316868822,1316868822,Kasun Rajapakse ™️💻🇱🇰,KasunSJC,#BIT | #UoM | #MCSA | #MCSE | Networking | #Windows #Server| #Android | #Azure | SJC #Joshapian | #SCOM | #PowerShell |#MCT | #Travel | #docker | 3x #AWS Certs,https://t.co/tiql4wgsC4,421,934,en,1032864831139770369,1032864831139770369,@AzureSupport Hey Guys I get this error when I try to use connection troubleshooter in Azure Network watcher. I tri… https://t.co/yaxZOrmaKs,2018-08-24 05:39:00,True,AzureSupport,0,0,False,en
7760632,7760632,Alexandra Mayers,AlexMayersLIVE,"Commentary, thoughts, spirituality, news, reports, comedy, interviews, research, travel, art & music from Alexandra Mayers.",https://t.co/0KSgpgloYV,12265,6778,en,1032834230261358592,1032834230261358592,@AzureSupport Thank you very much. I will submit the report tonight along with court documents.,2018-08-24 03:37:24,False,AzureSupport,0,0,False,en
7760632,7760632,Alexandra Mayers,AlexMayersLIVE,"Commentary, thoughts, spirituality, news, reports, comedy, interviews, research, travel, art & music from Alexandra Mayers.",https://t.co/0KSgpgloYV,12265,6778,en,1032831563875184641,1032831563875184641,"@AzureSupport hello, is there a contact for or email address in which I can get in touch with someone in regards to… https://t.co/eCbxXFZZz5",2018-08-24 03:26:48,True,AzureSupport,0,0,False,en
147249374,147249374,Suprej Venkat,suprej,Entrepreneur. Founder @wearehubfly. Wildlife enthusiast. Adventure rider.,https://t.co/RC4f5x8EU2,160,2355,en,1032827764271804417,1032827764271804417,"RT @AzureSupport: We are live! Have a question about #Azure App Service? Join us with @odeded, @ranjithmsft, @ccompy, @apwestgarth and @jen…",2018-08-24 03:11:42,False,,9,0,False,en
263585004,263585004,Alex Kaziuka,CodeCampUA,"Solutions Architect and Security compliance expert, Microsoft and SAP Certified Consultant.",https://t.co/DtGBHLeNBC,5,43,en,1032800900820160513,1032800900820160513,@AzureSupport the link you provided doesn't work,2018-08-24 01:24:57,False,AzureSupport,0,0,False,en
219162639,219162639,Angel Abundez,AngelStreamline,God... Family... Data... Crossfit. That simple. @TFHVacaville @DesignMindData @CrossfitAsap,https://t.co/ngYSZ0xUu8,635,389,en,1032799227397562368,1032799227397562368,"@AzureSupport Yes, but it doesn’t explain why diagnostic logs from ADF V2 are missing from the storage account I’ve… https://t.co/sziukoEHf5",2018-08-24 01:18:18,True,AzureSupport,0,0,False,en
2704548373,2704548373,NoSQL,NoSQLDigest,NoSQL Digest of tweets.,,21087,84,en,1032785335959224320,1032785335959224320,RT @mike74vh: @AzureSupport Is it possible to link a Virtual Disk to an App Service? The goal is to expose it and use it to store datas fro…,2018-08-24 00:23:06,False,,1,0,False,en
195122189,195122189,Vladimir,vladoram,,,29,322,es,1032783330649862144,1032783330649862144,@azuresupport #azhelp: I have some old VMs in WIN2012 and I was able to increase the size to 150% a few years ago.… https://t.co/I1tnEmwTlf,2018-08-24 00:15:08,True,AzureSupport,0,0,False,en
17217090,17217090,Oded Dvoskin,odeded,"Family man, private pilot, coffee lover, Spaceballs know-it-all, Program Manager at Azure App Service and Azure Functions.",http://t.co/FCJuHF5oMd,584,830,en,1032767037800476672,1032767037800476672,@psallis @AzureSupport I hear you. It's unfortunate that we aren't able to provide a seamless transition in some sc… https://t.co/uKUxcp16lj,2018-08-23 23:10:24,True,psallis,0,1,False,en
339314698,339314698,Nicholas Mitchell,nmit026,,,6,5,en,1032760747837644801,1032760747837644801,@azuresupport #azTechHelp I'm been having trouble with the Deployment Centre for Azure Web Apps for the last few mo… https://t.co/s0JY5T8qed,2018-08-23 22:45:24,True,AzureSupport,0,0,False,en
18398460,18398460,Costa Christodoulou,psallis,Head of IT Systems @ZetaSafe  | Occasional Blogger on Cloud Computing - All opinions are my own.,https://t.co/XKVsnfYtPO,247,271,en,1032757884138991617,1032757884138991617,"@odeded @AzureSupport Ok, thanks for the help. It was a little project of mine to get this scaled up. I'll chat to… https://t.co/xbHaUwpGit",2018-08-23 22:34:01,True,odeded,0,0,False,en
26473544,26473544,Pedro Lor Orlando,Plorlando,Life is more than just this life,https://t.co/YNsqLIMoWZ,43,33,pt,1032753902972755968,1032753902972755968,"@AzureSupport Thanks, it worked very well. Very good support.",2018-08-23 22:18:12,False,AzureSupport,0,0,False,en
263585004,263585004,Alex Kaziuka,CodeCampUA,"Solutions Architect and Security compliance expert, Microsoft and SAP Certified Consultant.",https://t.co/DtGBHLeNBC,5,43,en,1032753541427945473,1032753541427945473,"@AzureSupport It doesn't help. The paragraph ""You domain is no longer visible in the Azure portal or Domain was acc… https://t.co/opTOjXwSXq",2018-08-23 22:16:46,True,AzureSupport,0,0,False,en
146934753,146934753,ConKom,opiumofthepeopl,,,44,74,en,1032752661450432520,1032752661450432520,@AzureSupport i am trying to scale an Azure SQL database from S4 to S7 and for more than 35 minutes is stuck to 26%… https://t.co/7uKgiAHlkB,2018-08-23 22:13:16,True,AzureSupport,0,0,False,en
4722668063,4722668063,jason terlecki,jason_terlecki,,,1,0,en,1032751402962051072,1032751402962051072,@AzureSupport https://t.co/sELVfc2TY5,2018-08-23 22:08:16,False,AzureSupport,0,1,False,und
2747624750,2747624750,DeanDM,realbelgiandean,"A traveller, a food snob, a developer, a Belgian and a ginger.",,95,133,en,1032749340903829504,1032749340903829504,@AzureSupport @michael_mardahl 🤷Could be extensions. Could be browser. Just wanted to let you know that this exists… https://t.co/XRv9MGVQ4j,2018-08-23 22:00:05,True,AzureSupport,0,0,False,en
463567034,463567034,J Wiley,JWiley4,I always get to where I am going by walking away from where I have been. -Winnie the Pooh,,4,45,en,1032742349309267970,1032742349309267970,"@azuresupport #azTechHelp HOW DO I DELETE MY ACCOUNT. No unsubscribe, not delete content and be happy with the empt… https://t.co/vK7WLUGf1b",2018-08-23 21:32:18,True,AzureSupport,0,0,False,en
209737804,209737804,ZippyV,SpriteXP,"Umbraco developer by day
App developer by night",,27,70,nl,1032738731126648837,1032738731126648837,"@AzureSupport Can someone from the Web Apps API team look at this: https://t.co/bJfI8chcZg
Using the Azure SDK if y… https://t.co/eSnF4wgB4X",2018-08-23 21:17:55,True,AzureSupport,0,0,False,en
17217090,17217090,Oded Dvoskin,odeded,"Family man, private pilot, coffee lover, Spaceballs know-it-all, Program Manager at Azure App Service and Azure Functions.",http://t.co/FCJuHF5oMd,584,830,en,1032731803256115200,1032731803256115200,"@psallis @AzureSupport True, this is due to the fact that we just won't have the ability to host Pv2 is all scale units.",2018-08-23 20:50:23,False,psallis,0,0,False,en
