id_tweet,text_tweet
1034377548224851968,"i never imagin that gnu c compil would resort to phone spam what is the world come to"
1034378096323977216,"hi that s not realli my use case though i want to move manag disk between two resource group in the same subscript"
1034378943930032128,"yep thank it s csp so it ll be good"
1034384936806047745,"thank for that i ll have a bash i seem to rememb thi caus an issue with disk name though"
1034387757626523648,"ok thx"
1034393276235821056,"partner center is unaccessible access from india if that matter"
1034397771170828288,"just circl back on thi doe appservice support active active gateway for p2 connect vnet integr"
1034401125938749441,"same here in germani csp is not accessible"
1034405600807989248,"if the page doe n t even open how you will gather thi"
1034410804408283136,"thank it work"
1034419750301040641,"hey did you get anywhere with thi we re see it too in a west europe app service"
1034420378456743937,"nope run same code on ii or ii eress local doe n t exhibit the same issue i h"
1034420809153085440,"are there issu with uk south region as we can not create ani sql server or databas in thi region"
1034423807048671232,"i have instal rd device cal licens and rd session host on my azure virtual server ws2016 and l"
1034426607224713219,"no rd s session host ha my licens server activ and report no issu multiple people login"
1034428834433654784,"thi is now my second window vm isntance i m tri to spin up in azure and also thi one is comp"
1034429959446687745,"everyth is green on statu page as usual no need to check that is the latest win7 image just br"
1034430884487864320,"and eventu after wu ha search for updat for minut"
1034431351250997248,"our c app ha trouble connect to a client s domain in our app service main domain unable to re"
1034433369491288064,"let me clarifi it onli happen when run on an azure web app get doe n"
1034433526962249729,"are the app servic maybe use some kind of domain blacklist that could cause the issue"
1034436551055429632,"thank you truli appreciate your quick respons"
1034437702849126400,"i m eerienc issu with azure cdn for a storage account the endpoint for the cdn is return a"
1034438295885959169,"aztechhelp i can see my page but my database connect wa down i need restart for time this"
1034441068589318145,"are there issu with uk south region as we can not create ani sql server or databas in thi region"
1034441085416886274,"we ll take a look for you now could you send us a quick dm with your subscript id"
1034441255672053761,"my page wa up and sundelli the connect with my db stope i restart in my azure portal for ti"
1034445274519953410,"eder com br brazil south"
1034447237106069505,"please send us your subscript id by direct message al"
1034447460209446918,"in central us did you have ani outage or maintenance downtime for azure sql server from am to am"
1034447800300396544,"i check the document you provid to make sure i wa use the system correctli it look like"
1034453544974344196,"that doe n t help it look like there s someth wrong here azure is send me a on a resourc"
1034454254822596613,"that s what i wa tri to avoid the lengthi and frustrat process of submit a ticket and t"
1034458252984176642,"get the can not upgrade with exist function message when tri to change a function app fro"
1034470473508241408,"azhelp i current have an azure sponsorship for a non profit that will eire soon 2nd year will"
1034477291898720257,"what shall be the reason for the alert statu warn for cosmosdb classic alert setup i did got o"
1034479332960268290,"dure creation of deep learn virtual machine i see none of the plan available in both east us a"
1034479909090013184,"thank you"
1034480514109861888,"alert statu turn into warn for cosmo db classic alert rule i setup i m wonder what s the"
1034481393802203137,"attach ss i m tri to create deep learn virtual machine dlvm th"
1034488682726785025,"you d have to be stupid to use since they l"
1034490337451024386,"can go peac sunset itself"
1034490434704297986,"will activ censor you unless you happen to have polit worldview within their"
1034491248294252544,"guess i get the issue now thank"
1034491290262667266,"ye your chief legal offic admit to willing to"
1034492120181166080,"for background"
1034492912380334080,"how about censorship on gab"
1034492953451028482,"aztechhelp can i get support please"
1034494174756843523,"doe you sell softwar or moral paradigm"
1034498127062081536,"it hasnt even been a month and you forgot alreadi"
1034503117491118080,"we have a case open too i ll let you know if we get ani traction"
1034503580265443328,"our is a west europe service as well will dm you if we get anywhere"
1034503969362599936,"have a look at sendgrid to send mail"
1034505142337503233,"for thi"
1034507046350213121,"we tri and we can t azure need a subscript plan for send the incid is it necessari pay for"
1034508275511947264,"ani answer then"
1034509210137124864,"i suddenli am have ton of my cdn endpoint not be reachable and reset their connect usi"
1034510923891986432,"ye even differ networks devic example cdn url origin url"
1034532917710610432,"not much of a response yet"
1034535857041039360,"you d have to be stupid to use since they ll shut dow"
1034543661781053440,"if you are have issu with your vm you should create an sr case they will provide you with a number to"
1034543697436860417,"could you direct message us your sub id do"
1034543739908317185,"contact number for what do"
1034552348041871361,"azhelp i m use a three lay architecture that includ azure iot hub iot edge gateway and a do"
1034553811912675328,"sure take your time and please share the relev articl or tutori"
1034555003321688064,"aztechhelp i need help on chang my app service plan from medium to small and merg two web apps"
1034556341476454400,"i am able to create a transpar gateway and is able to send telemetri from downstream device to edg"
1034557753845403648,"straight from the azure marketplace"
1034558947829510144,"min old check it out in the marketplace"
